tweet_id,tweet
572357483047460865,"Tonight's #MKR confirms the casting people trawl the dark depths of the seriously delusional, the supremely misguided &amp; plain rotten cooks."
572357127303401472,@colinfassnidge you've lost yr credibility- 7 for that junk main? Marking models soft after acting tough so long? Poor show #MKR #sellingout
572356916262805504,@lilbeastunleash cos that's all they suck to get their jobs #MKR
572356396630425601,RT @FakeToniaTodman: Drasko takes a peek out of the closet then Bianca pushes him back in. #MKR
572356307748954112,@ange_wilson @henryivpartii I mean otherwise we would be on #mkr or the like fapping on about how sassily fantabulous we are #simplygorge
572355295076208640,"#mkr why do all these people WANT to cook for a living? Don't they realise it's another chore, just more housework? It's fun once or twice &gt;"
572355275027443712,@IrinaLV143 Everybody get a little greasy on #mkr
572355209000722432,Dumb blondes with pretty faces? You're definitely right on one of those statements... Guess which one...  #MKR
572354833199439872,"RT @PeteHattam: According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
572354560980754432,@mykitchenrules Steve. Drasko is the male equivalent of those faux models wannabe... #MKR
572354300564783104,RT @sales88194029: Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ? #MKR
572353194866548736,RT @lotteelou: @Aisha_Jade I feel @gemma6foot6's 'you're as deep as a paddling pool' comment is definitely suited to these 2! #MKR
572352765432709120,Oh look get the vacuum there's crumbs on that plate that need sucking up... Hey promo girls that's part of your job description.. #MKR
572352727369457666,"RT @missclarolyn: You didn't give me a deconstructed lemon tart, but have a 7 anyway, for the item that wasn't on the menu #MKR"
572352211662946304,RT @_maxius_: These girls really put the ASS in sass #mkr
572352188510412800,Look mum.. Left right left right.. I'm a model.. No sweetie you're a promo girl... Here's your bikini go sell some shots! #MKR
572352165999583233,RT @FakeToniaTodman: Another fucking instant restaurant round? Fuck. #MKR
572352034466209792,"Promo girl ""Katie"" calls her stuff ""spajacock"" and ""mascaronie"" ... Never cooked before. Why has @channel7 even picked them? #mkr"
572351483007516672,"According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
572350786459447297,Cant believe the blonde bimboz made it through.That sausage looked like feces #MKR
572350322447798273,If the sassy models are really studying psychology they should know all about narcissism... #mkr
572349996919472129,#MKR if those girls use the word Sass one more time.. it does not mean what they think it means. #dictionary #dumbblonde #ergh
572349979873837056,#mkr and for being blonde i give you my 6inches hey colin.     What a bullshit menu and lack of talent .
572349765611962368,This Colin guy is a tool... how rigged is the scoring?!! 7's for main and dessert?? How ridiculous based on past scores. #MKR
572349746490187776,of course they keep the girls hat cause drama could see that coming a mile off #MKR
572349743231193089,Colin likes moist thighs.. Preferably of the promo type... #MKR
572349634388996096,These girls really put the ASS in sass #mkr
572349397318569984,Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ? #MKR
572349142875312128,"Surprised the ""models"" don't know how to dress with style  #mkr"
572349120003756033,A 3 . . . suck on that whores #MKR
572349038873325568,"You in the red dress . . . No, just no! ANd you in the pink si not much better. #MKR"
572347920185344000,Still moist and juicy... Let's take a selfie.. #MKR
575705043124502528,"#mkr Katie &amp; Nikki are atrocities, but Kat &amp; Andre would be the ones leaving if they had scored the promoskanks fairly. Kat has no dignity."
575669048911900672,"Damn Kat &amp; Andre sneak through, would much rather Katie &amp; Nikki had gotten through #mkr #damnukat"
575664274325950464,RT @syazlicious: Best describes Kat and Andre #mkr http://t.co/Qaa6BWi4PM
575653191020322816,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr2015"
575644999477370880,"Kat may be a bitch but let's be honest, the blondes weren't too far behind #mkr"
575643836631900160,#mkr hey Kat. ure a c$#t.
575642673048064000,@mykitchenrules now would have been a great time to throw in a surprise elimination to get rid of those b*tches #MKR #whatajoke
575642526151020544,Seriously Nikki. Keep your arms down to hide the bingo wings and back flab. EEEE #mkr2015 #mkr  #mykitchenrules
575641645175083008,Stop smirking you vile bitch #mkr
575641574094340096,"Omfg ""taste and swallow"". Quote. Of. The. Year. #mkr2015 #mkr #mykitchenrules"
575638350616395776,"@LaniG134 Kat has more of a football head,  I see her head and just want to kick it #MKR"
575637851414528001,@mykitchenrules oh so the two dreadful critical human beings in reality TV can't cook to save a life. Kick these 2 bimbos to the curb #mkr
575636175274123264,I'm annoyed to have missed this live. Need some bitchy. #mkr2015 #mykitchenrules #mkr
575633558951231488,"#MKR ""If I could score them a zero then I would because I'm a super slut"". #cheats #irritate #ratingsbonanza #uglycow http://t.co/vJv8DCRqcQ"
575631098727690242,*cough* slut *cough #MKR
575629849726881792,"RT @oohlahlah09: LOVE Debra and Eva, and Sheri and Emilie! Such beautiful souls. #mkr Will Sheri and Eva ever kiss?"
575626133799968769,Fuck off Kat! Douchebag. #MKR #bitchy
575626084294623233,"#MKR #MKRAUS This will be my face when your nasally, bogan head is banished from my TV! #superbogan #cheats #ihateyou http://t.co/2PNnMR0r5f"
575625751036235777,#mkr #qldbesties Sheri if you don't swallow that fine but Ill drink lots pineapple juice
575625445124632577,"Neither girls can cook to save themselves, Nikki just wants her face on camera, 15 minutes of fame #mkr"
575623299276742656,"Go fuck yourself Kat, stupid slut #MKR #nofucksgiven"
575621318420254720,BULLSHIT! Kat &amp; Andre you are deadset CUNTS! #MKR
575617983382343680,Yes Kat and Andre were unsportsmanlike but even if they scored 3 or 4 like everyone else the bimbos still wouldn't have got through #mkr
575617576690061312,"Catching up on #mkr, disgraceful behaviour from Kat and Andre. Strategic scoring won't save them forever."
575617555114516480,STFU KAT YA BITCH! #MKR
575616739360260096,RT @Itsjust55496420: Annie looks like a mouse #mkr
575616650352795649,"I swear to fuckin god kat and Andre are the worst ever contestants, kat is such a little bitch a 1 is so unfair #mkr"
575616348987985920,RT @Itsjust55496420: Go hot girls!!! #mkr
575613637802381312,Jeans were a bit tight tonight Andre ??? #mkr @mykitchenrules #mkr2015
575613250965934080,@MarkHosking1 @MickFloyd I was really hoping Crazy Bambi scored the Butcher Sluts a strategic 10 #mkr
575612422117048320,Wtf Kat and Andre are cheaters! THAT IS SO UNFAIR. THEY CANNOT GIVE SOMEONE 1. THEY SHOULD BE GONE. #mkr #katandandre #byebye #bitches
575612056453300226,Yup there still hot blondes #mkr
575611671693099008,Bye bye bitches. Your ego might go down a notch now.  #mkr
575609775020363776,The major coincidence in the score that Kat &amp; Andre gave is ...that Kat recently scored 1 on her home IQ test. #mkr
575609228498366464,Karma will fuck you in the ass and cum all over back Kat #MKR
575609165978210304,MiddleInformer: RT benpobjie: Credit to Kat: she puts a hell of a lot more effort into badmouthing others than she does her cooking #MKR
575609035430432768,"@mykitchenrules How about next season you hold off on the scores until all the teams have cooked, so strategy plays no part. Food does. #MKR"
575608621209272320,"Stick it up em Kat, you're the sort of bitch that really makes the show #MKR"
575608603123392512,"Jesus Kat, shut the fuck up and let it go :/ your a fucking tool #MKR"
575608377704718336,"Kat is ruthless tonight. Look out, she's a desperate woman! #mkr #mkr2015"
575608147164839936,"Kat you are a fucking cunt rash, a deadset fucking thundercunt rash #MKR"
575608078743134208,"RT @FakeToniaTodman: If Kat stays, we can watch her descent into meth induced insanity. #mkr"
575606037916426241,"I hope these blonde girls make it thru, not great cooks but they aren't as judgemental as that WA lady #MKR"
575606034435153921,"In Australia, we have always had tall poppy syndrome. Since when did sabotage and bitchy behaviour get you on national TV??  #MKR #mkr2015"
575605675117539329,Ahh Manu well said! Just cook good food and you'll be OK. Simples! Back in ya box bitch Kat #MKR
575604670975991808,Katie &amp; Nikki going home? Now who will they have to constantly tell how pretty they think they are? #MKR
575604590432878592,"""We're still two young, hot blondes""... well you're young...#MKR"
575604334743834627,I am so glad those annoying bitchy blonde thots got kicked off #MKR
575604155944804352,Cat you're an ugly and mean bitch! You miss can go fuck yourself! #mkr
575603927262986240,Manu - you're beautiful #mkr
575603055971840000,RT @AuntyNannon: I can't figure out if that promo chick has a receding hair line or just a massive forehead  #mkr
575602418756423681,Why are the WA contestants always assholes? 3 yeas running!! #mkr
575601966832734208,Annie is really excited about eating the carrots cause they match her hair purfectly #ginga #mkr
575601899497369600,"Kat calls it strategic, I call it being a biatch! #mkr http://t.co/zVCx6kVAIV"
575601676528177152,Following Kat &amp; Andre i would love Annie &amp; Lloyd to piss off they are almost as bad. Miss ray of sunshine is as fake as her hair colour #MKR
575600646453358592,#CuntAndAndre #CuntAndAndre #CuntAndAndre #MKR biggest FLOGS the show has ever had on it. EVER!! #CANTCOOK  #FUCKOFF #KatAndAndre
575600266080165890,The blondes will get through cause they are young and can suck... Hard! #mkr
575599814672412672,@DustyPee @MrTimothyKaye I think the hashtag got some traction. #cuntandandre #mkr
575599746162647040,"Next week n New Idea, Lloyd and Drasko's secret sex romp #MKR"
575599591497723906,That judge whatever his name needs to stop the fake tan. He is literally ORANGE #mkr
575599489806827522,OMG the sluts are going to get through #mkr
575598954097717248,"#MKR Lloyd likes some thick juicy pork, poor Annie"
575598837819047937,"RT @DustyPee: If #cuntandandre make it through, I'll... I don't know what I will do. #mkr"
575598817954791425,I have a stupid man crush on Lloyd and I can't help it. #mkr2015 #mkr #sexylloydmkr
575598817183076352,RT @syazlicious: The truth behind another elimination round...to get rid of #cuntandandre #mkr
575598798174576640,Borrowed time #CuntAndArsehole cant wait for you to get blown away by the decent teams. #FirstElimination #BeatItDogs #MKR #KatAndAndre
575598796672884737,Kat looks like medusa tbh + that ugly personality to top it off . #mkr
575598795234410497,RT @jgray0711: Get Gordon Ramsay on there he'll sort #cuntandandre out #mkr
575598781510483968,@wedancedonce #mkr purposely pick slightly unattractive girls who're besotted with themselves. Makes good television lol
