Text,Class,Type
"@FrenkMate @BozidarBiscan Hhahahahaha...res sem se nasmejal. Domobranci so nastali iz vaških straž in klerikalne bele garde (beri 80% četnikov...Jaka Avšič, Karl Novak) in so bili pomožna policijska enota nemškega Wermachta.",0,
"Včeraj popoldan, ko se je večina občanov mudila na grobovih, so bili izredno aktivni vlomilci, saj so na območju... https://t.co/SFuVjnM0xl",0,
@TSlokar @Margu501 Ni potrebno  ! K maši hodijo vrhunsko razgledani ki pričakujejo nebesa v komunizmu  !,0,
"@LajnarEU Ne jih spustit čez mejo, samo za denar jim je! Mi smo jim pa šolo pa študentske bone plačal!",0,
"Planet tv verjetno predvaja stara poročila,ne danes,ne včeraj nič o Jankoviču.",0,
"@AlanOrlic Fotr je pred leti placeval nadstandard. Pol v bolnici recimo ni dobil (placane) singl sobe, ker jo sploh niso imeli.",0,
"@Istefan1975 Hm, moralna implikacija pojma osebne okoliščine. To pa pokrije vse možne svinjarije.",0,
"@sodnik Ne moreš se enakovredno borit proti nekomu, ki ima AK-47, ti pa lok s plastičnimi puščicami.",0,
Slovenske novice: Kriminalist ponaredil dokument?! https://t.co/PT1ZWVqvNh #slonews,0,
Vujo bi moral protestno zapustiti igrišče s celo ekipo. Tole sojenje meji na vojni zločin.,0,
@PodnarSimon @RRavnikar @vladaRS Točno tako. Tocno to je bil tudi moj komentar.,0,
"@ninasft Niti omenit jim ne upam, da z dekoltejem dobis vec pozornosti kot s pulijem",0,
@Simobil Gigantski pozdrav v Slovenijo s #tarifaSVET. 😀 http://t.co/tdCVzwKuty,0,
2. Mulci iščejo v pragozdu legendarno najstarejšo masko kurenta. Znorijo zaradi nočnih mor o kurentu; edini preživeli najde masko klovna.,0,
@pengovsky Tam je verjetno več snega kot pri nas v pomurju. Pred tem snegom so že zvončki cveteli.,0,
"Imam občutek, da je 95% voznikov špricalo učne ure na temo varnostne razdalje?  #vozivarno #butlsofer #ignorance",0,
"Kdo je @BorutPahor nahecal, da brez demokracije ni zdrave prihodnosti? A ne pozna zgodovine? Z uvedbo demokracije se je ravno začelo neko obdobje samooklicanih političnih sistemov, ki so tekom zgodovine delali stanje človeku nevzdržno na tem svetu.",0,
@lucijausaj @mojcav1 Samo če bo vedno zbiralo samo ljudstvo.. se bodo zavarovalnice tega navadile in nikoli nič dale,0,
"@dragica12 Potrebno se bo prilagoditi! Tako potnikom v Nemčiji svetujejo, naj stojijo vsaj dva metra od roba perona. Fuj!",0,
"""Sardine so ribe, ki se rade gnetejo v skupini."" #odmevi #morskafavna @TVOdmevi",0,
"Pletenina obleka mehka, udobna v barvah😍 Izberi svojo barvo🥀 35,00€ Uni za 36,38,40,42/44",0,
Parcele so že na voljo za prodajo po ceni 35 evrov za kvadratni meter s pripadajočim davkom. Vitanje https://t.co/1e5CuQdnIv,0,
"@had @aleshojs @GovorecCOVID19 Pojma nimaš! @aleshojs se obnaša podobno kot kvantni delec. Lahko da je minister, istočasno lahko da ni, ali oboje, hkrati je in ni minister, ali nič od naštetega. Kapiš?🤪 #izuzeti",0,
"""Večgeneracijske posledice"" migracij iz islamskih držav.... https://t.co/bFQjUoG3FI",0,
"""Skalarni valovi so neposredna vez med nemanifestirano in manifestirano realnostjo!!!!  Skalarne valove je... https://t.co/wjrUvY1cY0",0,
A o tej ksenofobiji in hujskaštvu proti tujcem se pri nas kaj poroča?  https://t.co/4ntw8IrEbJ,0,
"Okrepite svoje zdravje, okrepite možgane in srce in preprečite hude bolezni! https://t.co/q3EmBHLqKW",0,
"Danes se bo med 14. in 16.uro pred @FELjubljana nahajal Siemensov tovornjak, kjer si lahko ogledate najmodernejše tehnologije. #plcchallenge",0,
"@GobaFunk ...hotel sem samo povedati, da mi meter vaše ""delne oblačnosti"" ravno gasilci iz kleti črpajo...",0,
"@nejkom Kultura ropanja, zasužnjevanja in trgovanja z ozemlji drugih. V bistvu so navadna vikinško piratska banda.",0,
"@Plavalka @illegall_blonde ja isto.. sem že skor nehal, potem pa sem si celo iz mensezdi španščine v ang. prevajal",0,
Policisti imajo polne roke dela z migranti: policista že na poti v službo ujela tujce https://t.co/FNnblgvnC3,0,
"Nova informacija: Zamude na letu AF1187 #Ljubljana-#Pariz bo, kot kaže, 4 ure 30 minut. #javniprevoz #airfrance https://t.co/34Idpv4gP8",0,
"V idealnem svetu bi imeli vsi pol nižje davke. Ampak, to je večletna pot - od točke A do točke B. To, da se sposobni in premožni Slovenci vrnejo ni ovira, ampak pomoč na tej poti. Potrebujemo le eno normalno vlado.",0,
"@Kriminiblog res je. ni vprašanje, če, ampak kdaj. razen če bo sonce raztopilo korono :)",0,
Vabljeni v Kromberk na vrt pred gradom 9. avgusta ob 21. uri! Vasko Atanasovski acoustic trio + Etnoploč trio! https://t.co/ONfLXakPT8,0,
"@akashaanasha @illegall_blonde Ne vem, kaj ste hoteli s tem grafom povedati. Da nimam soavtorice iz Indonezije? :) To je zlahka preverljivo.",0,
"Seedorf prejel najbizarnejši rdeči karton v zgodovini, video #fuzbal #nogomet #ligaprvakov - http://t.co/azF08yDf4A",0,
@davidcrmelj @polonaBerta @jure_mastnak @MartaTrobec Čmru pa brencelj - dva tipična predstavnika iz rodu cavcarus luftus,0,
"@aleshojs Ljubljanski župan Zoran Janković je po informacijah naših lokalnih virov v karanteni, ker je bil v stiku z osebo, pozitivno na koronavirus. To pa naj bi bil po pripovedovanju našega vira Jankovićev sin.Virus naj bi prinesel s petkovega kolesarskega dogodka v prestolnici",0,
"@Tejaideja @Centrifuzija @Agathung Mamo sem nagnala, da vas pride poslušat, glejte, da se boste ""lepo"" obnašale :D",0,
"Eno ladjo migrantov so Španci sprejeli,  druge pa nočejo več. https://t.co/bjd8CfWC6y",0,
"@Domen128 Beri zgoraj. Edina stvar, ki mi jo take stvari dvignejo, je pritisk. 😅",0,
@petrasovdat sam dezurnenu se j.. kaj lahko bi samo potrdil.. so mel kr sreco s sodnikom,0,
Meghan Markle in princ Harry že začela odplačevati kraljici prenovo njunega razkošnega britanskega doma https://t.co/97ywaaS2p3 https://t.co/ibR1sNMK0I,0,
ROFL V tistem času je ljudstvo socialistične Šiligoje/Ceausescuje postreljalo pred zidom. https://t.co/CLB0s1Xn6t,0,
"@ufajdiga #BREAKING odprta sedežnica medvednjak in proga družinska. Trije ploti laufajo, pir majo 😁 Ču-do-vi-to. https://t.co/OUnmk6wPT8",0,
"@surfon @DeFlasker Saj jaz ne pravim, da je to bilo OK. Tebi in podobnim so pa kolaterlane žrtve Palestincev OK. Ker *namen*.",0,
"@Svarun_K @lenci53 @policija_si To ni dobro. Ali ne vedo, da sta ob vsaki popisani osebi, v državo čez južno mejo vstopila dva ilegalna migranta?",0,
Se še spomnimo vseslovenskega samoprispevka. Na modernejši način zgrajene tudi Stožice. https://t.co/U3e7sv5BvA,0,
@Pizama @yoyoba24 Upam da sapica postane  sapa in nam GRRM pripiha roman čimprej.,0,
"@DiMatkovic Mnogo  ljudi iz Ljubljane je odšlo na podeželjem Airbnb-ji so pa prazni, da. https://t.co/9P9pJ8xfd2",0,
Rok Golob se s Simfonično ekstazo 2 vrača v Ljubljano https://t.co/YgWxYkXV0x,0,
"@milijonar @BracicREGOUC Ne kaže se sekirati. Daš zoprneža na #block, pa imaš mir. Un pa naj še naprej kruli, kot mu srček veleva.",0,
"Ekonomska recesija zaradi coronavirusa in še nekateroh drugih vzrokov bo zelo huda, točno tako, kot sem napovedal že pred tedni. Kdor je takrat dvomill... padec cen nafte za 30% ne napoveduje nič dobrega... žal. https://t.co/0fMfdVYFdK",0,
"... pa je šel v franže še en načrtovan sproščen, miren in intelektualno razpuščen sobotni večer ;)",0,
"Panika na meji: med migranti, ki želijo v Slovenijo, izbruhnila obsežna epidemija garij!               https://t.co/fPXgEUTXES",0,
"@Centrifuzija @JazbarMatjaz @jkmcnk @KatarinaJenko ups, preskočil je možgane v lobanjskem krožniku",0,
"Vzgojen v krščanskem duhu sem bil kljub popolni izgubi vida vse; komunist, ateist, zdaj sem spet bližje cerkvi, ker sem ranljiv!",0,
Dokumentarec o rojstvih v koncentracijskem taboriscu na 1ki me spravlja v jok. In žal takih zgodb še danes ni konec.,0,
"@hrastelj @rokschuster @nejkom @JelenaJal Brez veze  ""pihne v zrak"" Kaj pa proti voluharjem, sadno drevje žrejo, srne pa fižol in ohrovt?",0,
"@tamaratamc Mi imamo idealnega za to doma, pa noče, ker že itak cel dan to počne... drugim...🤦🏻‍♀️kovačeva kobila... 🙄😂",0,
"Na sliki je lep primer potuhnjene, zahrbtne, umazane in smrdljive živali, ki gleda kot butelj v nova vrata... https://t.co/zvSOJbvqD1",0,
"@Nusa____6 Han ma baje njen mobitel. Zmen se, mogoč ti šenka za Božička 🤷🏼‍♂️",0,
Kaj novega smo izvedeli iz soočenj na Ognjišču in Novi24TV ter kako se v anketah pozna napad na Pahorja (+ kom.ured) https://t.co/Np5zjtswEK,0,
"Stranka, ki je govorila z mano spet po treh letih, mi je v obraz brez sramu direkt povedala, da sem se pa zredil. #socialnidelavec #april23",0,
"Mamice, babice. Svoje sončke ste pospremile v šolo, sedaj pa odprite srce še malemu kužiju! Poglejte izdelke,... http://t.co/PKuuL8h1Mc",0,
Zvezdnik formule 1 Britanec Lewis Hamilton je pozval k rušenju vseh spomenikov rasistom in spomenikov z rasistično simboliko. https://t.co/0TWqlQgnx2,0,
@ciro_ciril @DenisB72 A je to sploh še vprašanje? Ali je norec ali pa je psihopat.,0,
"@kriticni @Marjanmark @Margu501 Makedonija je praktično preplavljena z musliči vseh sort.. največ albancev, sledijo bosanci.",0,
"@ra1ZMKPyIHE4LVM @PrimusAndreas @BojanPozar @StrankaSMC @strankaSD DESUS pa SMC, koliko so pokasirali za prestop? Abranki, ker vse veste mi povejte! Pravijo, da vsak razmišlja po sebi. Torej pri vas podkupnine laufajo 300 na uro. Počivalšek pa Pivčeva.",0,
Vukovar - tedaj in sedaj.  Koliko časa bomo še forsirali  ter poveličevali rdečo zvezdo??!!! https://t.co/qaDEqsuyiO,0,
@Max970 @ANJABAHZIBERT @strankaSDS @sarecmarjan Verjetno sem pa res bolan ja! Zato ker sem vrsto let bil clan omenjene stranke....,0,
Kaj je bolj boleče?  Da te na FB zablokirajo?  Da te na TW nihče ne šmirgla?,0,
"@t_andrej @free_RTV Kaj pa vem. Do neke mere imate prav. Vseeno pa je edino mama tista, pri kateri veš, da je ultimativno na tvoji strani in ti želi samo dobro. Sploh glede na to, kar se mi je zgodilo s prejšnjo partnerico.",0,
Žalostna vest je strla tudi priljubljeno hrvaško pevko. https://t.co/DmLikt3Pi7,0,
@jozesket68 Me res zanimajo imena in priimki teh večnih penzijonistov #GozdniJoža 😉,0,
"@Metod_Berlec Ti ubogi janšisti, prave zlate ribice, za vsake volitve sproti jim morajo povedati, koga naj volijo.",0,
"nasprotnika res hudo premagaš takrat, ko ti reče idiot https://t.co/NqDZKacB0m",0,
@Kwatebrigga @JernejStromajer @termie1 @MatejTonin Pravo naravo ljudje pokažejo ko so pijani ali pod hudim pritiskom!,0,
"Ponoči je nevihto zaneslo ravno med Logatec in Vrhniko. Na VP Zaplana je padlo 7 mm padavin s sodro in nekaj zrn toče premera 1,5 cm.",0,
dr. Primož Gorkič: Sorazmernost začasnega zavarovanja odvzema premoženjske koristi v kazenskem postopku http://t.co/EOtIm1hNmQ #TFLGlasnik,0,
"Benzema: Vemo, da nas čaka zelo pomembna tekma v Manchestru https://t.co/yeQkRphkhM #ChampionsLeague #RealMadrid",0,
@AnaOstricki To tud mene zanima. Nimam nobenega pametnega razloga. Ampak zadnjih nekaj mesecev kar bi.. ne vem kaj je fora. Mogoce leta?,0,
"@BineTraven @PocivalsekZ @vinkovasle1 Še enkrat,rdeča zvezda smo bili vsi,Ustaši so pa drug https://t.co/0UKjABNQfa predalčkate prav.",0,
"Škofjeloški policisti so pravi junaki! Preberite, kaj so storili! https://t.co/4nLhEjVvhL",0,
"@yrennia1 @madub19 @BojanPozar @TV3_SI @Twitter Ampak tudi v SDS so se infiltrirali komunisti in Udbovci, a ne!?",0,
"@barjanski @KatarinaJenko @IrenaSirena @TooBigEgo Vprašaj vodovodarje, kaj je najpogostejši vzrok za puščanje cevi :)",0,
"@Marjan_Podobnik @PrinasalkaZlata Moralo bi biti 50, da bi stvar bila funkcionalna brez večnega strahu pred puckoti in viranti",0,
"@FrancZzon Francl, brezupen si. Zopet si uspel zajebati. :D Tako: https://t.co/2a6zmtlI1O ne pa tako: https://t.co/H04XJ1FX7S",0,
"Tortica z rižem, mletim mesom, korenčkom, okrašena s hrenovko za moj 10 rojstni dan. Mmmmmmm!",0,
Janšev blok: Kako bi Janša lahko sestavil vladno koalicijo https://t.co/kaK3a55gf6 https://t.co/9cZZgWws0G,0,
@t_celestina Tale reciklaža me zanima. Jaz bi posušila in porabila za drobtine za kak zanimiv indijski gratinat :),0,
"@nadkaku Čin, čin, Angleži ga redno pijejo, jaz ga  bom tudi, v naslednjem življenju !",0,
"Uradno: nemški BDP je v tretjem četrtletju zrasel za 0,1 odstotka in država se je izognila recesiji https://t.co/zDWaICzlXy",0,
"Janša: Šarec potvarja zgodovino, slovenski komunisti so pobili več Slovencev kot fašisti https://t.co/BQMZg4D2lx https://t.co/a97Wpihtnv",0,
"zavod za zaposlovanje ne kupuje hotelov zato mora posredovati študentsko delo namesto privatnikov, ki si polnijo žepe",0,
Ta vikend Fitnes center Andfit in Klub Koroških Študentov prirejata S KKŠ fit do poletja :) Vabljeni :) https://t.co/yDZTjRNfLT,0,
"Ike skace v eno bakico in ona: ""bla, bla, nc ti ne morem dat, nc nimam, bla, bpa..."" DA TE NE BOM SANJALA SLUCAJN!  Futri svoje, mojga pust!",0,
Posnetek vrhuncev Olimpijine težko prigarane zmage v Asiagu: https://t.co/HYoiNMdIsk,0,
"Se možgani odločijo, še preden se odločitve sploh zavemo? Piše @SasoDolenc #mozgani #znanost https://t.co/OUbPBGwAqS",0,
"@steinbuch Branjevke znajo bolj efektno okrcati. Mislim, no, to slovensko novinarstvo oziroma mnejsko kolumenstvo je res brez vsake potence.",0,
"@petrasovdat Ob obali se pozna vsaka ura. Če startam ob 4.40 je v redu, če pa ob 5.40, pa na koncu umrem od vročine.",0,
"@kundrava v mali kozarec daj pol kisa pol vode+pol žličke sladkorja+cca 2ml prila. Pri meni se jih je ulovilo 100+ mušic,",0,
"Ravnokar naročil skafander za spanje, ne želim, da lasek ali koža prideta v stik s posteljo @termevivat",0,
"Kaj če bi mi malo izmenjali ljudstvo? Tele anti-orbanovce k nam, naše orbanOvce k njim. Vsi srečni. https://t.co/IcqB7WV4F9",0,
@mrevlje Soniboj je inteligentno  zelo zelo nizek. To znajo povedat njegovi mescani.,0,
@anzet Hkrati pa imamo enak aktiven mikrofon itak že vedno pri sebi  -pameten telefon.,0,
"@jagoda_3 Trifunovic je biu zame že u štartu mal čudna izbira ampak tko pač je, zdej je škoda nažalost že narejena ... srečno z Dimcem 😉",0,
"@Jure_Bajic Se bojim, da v močvirju ne bo nič novega...Verdenik, Oblak, Stojanović, Prašnikar ... daleč od tega ne bo!",0,
"@MartinValic Drugač pa kure cel dan neka kokodakajo, pa jamrajo, pa kokajo, pa same take zadeve. Produkt: jajca",0,
"Zaščitni ovitki Samsunga Galaxy S9 potrjujejo, da ne bo sprememb v dizajnu telefona https://t.co/o7qkpSVPg1 #mobiforum",0,
"@NuckinFutsSlo @luka259 Ful je bil lep klančič, tak da mas pol skuhane makarone namest nog.",0,
"Glasilo Ljubljana je vedno bilo sredstvo županske propagande, a tokrat so uspeli preseči same sebe. https://t.co/suujG4lovk",0,
Hrana kot orožje v boju z najrazličnejšimi infekcijami https://t.co/8GvpGhFUCy https://t.co/qjQpNb6VUN,0,
Posledica nošenja kitajskih športnih copat so kar trdovratne...boter jih več ne obuje... https://t.co/6py3aFcFNB,0,
"Ko se odpravljate v promet, kot voznik, pešec, kolesar ali motorist, se zavedajte, da tudi v lepem vremenu ta od vas zahteva polno pozornost in skrb za varnost vseh udeleženih. 💪 #VozimoPametno https://t.co/eE4mf5zbQN",0,
"@MarkoFratnik Kakšen beden izračun je to? Ali ne bi morda primerjali smrti z ozdravitvami? 6000 ""ozdravljenih"" in 1350 mrtvih. Kolikšen % dobimo pa zdaj?",0,
@ErikaPlaninsec @VojeNotFake Kje pa je kak desničar ne vidim nobenga vse tiho,0,
@iamAnej sej si dec! Ce bos sam steak odbil brez krompirja bo kul ...kle te je kruh pa cvretje zapacal,0,
"@MarioPlesej Super. Na vrhu zaton žareče krogle, nazaj pa je bilo treba s tisto naglavno imitacijo, kajne ;)",0,
"@mat3ja Tonimer z pantexilom (al nekak tak)... Nagravzn u bozjo tetkino, odmasi pa vse... #testiramzate",0,
"Predlagam, da se na škatle pirotehnike nalepijo slike poškodb zaradi uporabe le teh, tako kot na cigaretne. Mogoče bi kaj pomagalo",0,
"A veš tisto k te zjutraj zbudijo ptički in je to zelo romantično? No, ne to! Ker v #Lj te zbudijo samo #vrane in #grlice. To pa #sux",0,
"@Hrastnikov @lavkeri @duledoz @ZoranKofol @rtvslo Jasno, v sobi lahko preživiš več časa. Šotor je mal klavstrofobičen.",0,
"@rtvslo Niti blizu simpatizerjev migrantov nisem, samo tole v zvezi s Fakom je pa primitivizem na višku.",0,
"@BraneDobnikar Tale ""jebe"" pomeni po trbovsko ""matra"". Meni se ne gre za pristaše. Ljudem bi rad par stvari dopovedal na prepričljiv način. Če sem ""vljuden""/""sprejemljiv"", se jih nič ne prime. Ko pa jim dvignem adrenalin, pa pride do ""promjene na mozgu"". Diplomatskost prepuščam ""kavatarjem"".",0,
"@alenkahelbl @FrancZzon @Medeja_7 @DejanLevanic @Pertinacal Ko lokalni politik odredi, da ne bo pouka, je ok?",0,
"@Nova24TV @SamoGlavan Mladi mislijo, da je revolucija popolnoma prenovljen android, akcija pa bit 32 ur na FB al pa na instagramu.",0,
"@ZigaTurk pa naj dela in mu lahko samo čestitamo. Seveda samo če bo zaprl meje. V primeru da bo pa tiho in pasiven je jasno, da rabi kruha.",0,
Trupl novinarja Hašodžija naj bi uničili v kislini https://t.co/Ri3GDVnCQg https://t.co/j1s7MrQHcC,0,
"@golouh @ZigaTurk @JJansaSDS Uf Točno.. tisti izbris 20 000 firm Gasparija je bil velik kiks ko je demokracija začela brsteti, nato 2009 ukupcija ideologije N.Y. L.Brothers NLB, še večja pa leta 2013 vlada granitnih kock in zadnji dve vladi z 13 igralci, vračanje k nostalgiji rd. zvezdnih stez CHE butlov???",0,
"@uporabnastran @petrasovdat @Andrazus @vahlc bluetooth kasetar, naj si vzamem čas in dolgo premišljujem 🤔",0,
Bavarska politična pepelnična sreda letos že zjutraj v močnih evropskih tonih. Bavarec naj bi postal “šef Evrope”. https://t.co/roKVEfP9hy,0,
"@_aney milenijci 😂 jaz isto, ditchnila vse torbice in samo še usnjen nahrbtnik",0,
"Krivosodje ne zaščiti sodnika, ki sodi pošteno in ne išče pravega morilca dr. Jamnika. https://t.co/XBF3KdZGFx",0,
"@vinkovasle1 Šestan, a ni to un k se hitro zjoka? Verjetno že dolgo ""prehlajen"".",0,
"videl oglas za derby banane.. ne, nisem dost zadet za to.. a mu lahko zastonj naredim oglas, k je bolj reven rastoder... #omajfak",0,
@NovakBozidar S poslovnega vidika so stvari v vzajemnih družbah tudi precej jasne: najprej interes zavarovancev. @DanijelAgre @NeuroVirtu,0,
"@Sloolitik Ni čas za leve in desne  to delitev si je nekdo umetno izmidlil. Očitno pa je, da nameravate nekateri to vojno s coronavirusom preživeti? https://t.co/cY8yrIZeAY",0,
"@magrateja Ker je na križiščih v LJ, sploh ob prometnih konicah, čisto premalo hupanja :D",0,
@blazlovsin pa migranti posiljujejo? pa razstreljujejo se ... pa sloni letijo,0,
Idiotism at its finest... nov urnik banke Intesa....  torej vsi ki delajo... rabijo dopust! Bravo! https://t.co/q3eV8TG8vx,0,
"@peterjancic @OtmarK Sicer pa sem že parkrat opazil, da ima @peterjancic problene pri analizah.",0,
"Aha, kolko časa pa bo taka firma pol laufala? Vpraš HISENSE, če bi dobiček med delavce delil, ali tudi izgubo? https://t.co/n7MRUnWg32",0,
Kolesarski praznik v Komendo privabil preko 300 kolesarjev #prvaetapa @prijavim_se https://t.co/TfNSmnSIIA,0,
"@AlanOrlic No, v času izida je bila tudi 950/950xl med top fotoaparati med telefoni.",0,
